%time(s),x1,x2,x3,x4,x5,u1,u2,y1,y2,y3,y4
1.5176503e+01,1.5881739e+00,2.0516421e+03,2.8722473e+04,2.6245943e+01,2.4643123e+02,1.2000000e+01,0.0000000e+00,8.2065686e+02,8.2018567e+02,5.7447318e-04,1.3000519e-02
1.5177504e+01,1.5880547e+00,2.0516450e+03,2.8724523e+04,2.6245991e+01,2.4645747e+02,1.2000000e+01,0.0000000e+00,8.2065802e+02,8.2018719e+02,5.7410880e-04,1.2992276e-02
1.5178504e+01,1.5879351e+00,2.0516479e+03,2.8726574e+04,2.6246038e+01,2.4648372e+02,1.2000000e+01,0.0000000e+00,8.2065918e+02,8.2018866e+02,5.7367171e-04,1.2982384e-02
1.5179504e+01,1.5878159e+00,2.0516509e+03,2.8728625e+04,2.6246086e+01,2.4650996e+02,1.2000000e+01,0.0000000e+00,8.2066034e+02,8.2019012e+02,5.7323463e-04,1.2972496e-02
1.5180505e+01,1.5876967e+00,2.0516538e+03,2.8730676e+04,2.6246134e+01,2.4653621e+02,1.2000000e+01,0.0000000e+00,8.2066156e+02,8.2019165e+02,5.7294290e-04,1.2965893e-02
1.5181505e+01,1.5875771e+00,2.0516567e+03,2.8732727e+04,2.6246181e+01,2.4656245e+02,1.2000000e+01,0.0000000e+00,8.2066272e+02,8.2019312e+02,5.7250587e-04,1.2956006e-02
1.5182506e+01,1.5874579e+00,2.0516597e+03,2.8734777e+04,2.6246229e+01,2.4658870e+02,1.2000000e+01,0.0000000e+00,8.2066388e+02,8.2019464e+02,5.7214143e-04,1.2947759e-02
1.5183506e+01,1.5873387e+00,2.0516626e+03,2.8736828e+04,2.6246277e+01,2.4661494e+02,1.2000000e+01,0.0000000e+00,8.2066504e+02,8.2019611e+02,5.7170441e-04,1.2937871e-02
1.5184506e+01,1.5872191e+00,2.0516655e+03,2.8738879e+04,2.6246325e+01,2.4664119e+02,1.2000000e+01,0.0000000e+00,8.2066620e+02,8.2019763e+02,5.7133997e-04,1.2929625e-02
1.5185507e+01,1.5870999e+00,2.0516685e+03,2.8740930e+04,2.6246372e+01,2.4666743e+02,1.2000000e+01,0.0000000e+00,8.2066742e+02,8.2019910e+02,5.7097559e-04,1.2921380e-02
1.5186507e+01,1.5869807e+00,2.0516714e+03,2.8742980e+04,2.6246420e+01,2.4669368e+02,1.2000000e+01,0.0000000e+00,8.2066858e+02,8.2020056e+02,5.7061121e-04,1.2913135e-02
1.5187508e+01,1.5868615e+00,2.0516743e+03,2.8745031e+04,2.6246468e+01,2.4671992e+02,1.2000000e+01,0.0000000e+00,8.2066974e+02,8.2020209e+02,5.7017413e-04,1.2903245e-02
1.5188508e+01,1.5867423e+00,2.0516772e+03,2.8747082e+04,2.6246515e+01,2.4674617e+02,1.2000000e+01,0.0000000e+00,8.2067090e+02,8.2020355e+02,5.6980975e-04,1.2895001e-02
1.5189508e+01,1.5866227e+00,2.0516802e+03,2.8749133e+04,2.6246563e+01,2.4677242e+02,1.2000000e+01,0.0000000e+00,8.2067206e+02,8.2020508e+02,5.6937273e-04,1.2885112e-02
1.5190509e+01,1.5865035e+00,2.0516831e+03,2.8751184e+04,2.6246609e+01,2.4679866e+02,1.2000000e+01,0.0000000e+00,8.2067328e+02,8.2020648e+02,5.6915369e-04,1.2880156e-02
1.5191509e+01,1.5863843e+00,2.0516860e+03,2.8753234e+04,2.6246655e+01,2.4682491e+02,1.2000000e+01,0.0000000e+00,8.2067444e+02,8.2020789e+02,5.6878937e-04,1.2871912e-02
1.5192510e+01,1.5862647e+00,2.0516890e+03,2.8755285e+04,2.6246700e+01,2.4685115e+02,1.2000000e+01,0.0000000e+00,8.2067560e+02,8.2020935e+02,5.6842499e-04,1.2863669e-02
1.5193510e+01,1.5861455e+00,2.0516919e+03,2.8757336e+04,2.6246746e+01,2.4687740e+02,1.2000000e+01,0.0000000e+00,8.2067676e+02,8.2021075e+02,5.6813337e-04,1.2857068e-02
1.5194510e+01,1.5860263e+00,2.0516948e+03,2.8759387e+04,2.6246792e+01,2.4690364e+02,1.2000000e+01,0.0000000e+00,8.2067792e+02,8.2021222e+02,5.6776899e-04,1.2848825e-02
1.5195511e+01,1.5859067e+00,2.0516978e+03,2.8761438e+04,2.6246838e+01,2.4692989e+02,1.2000000e+01,0.0000000e+00,8.2067914e+02,8.2021362e+02,5.6755001e-04,1.2843869e-02
1.5196511e+01,1.5857875e+00,2.0517004e+03,2.8763488e+04,2.6246883e+01,2.4695613e+02,1.2000000e+01,0.0000000e+00,8.2068018e+02,8.2021509e+02,5.6704035e-04,1.2832336e-02
1.5197512e+01,1.5856689e+00,2.0517031e+03,2.8765539e+04,2.6246929e+01,2.4698238e+02,1.2000000e+01,0.0000000e+00,8.2068127e+02,8.2021649e+02,5.6667597e-04,1.2824093e-02
1.5198512e+01,1.5855507e+00,2.0517058e+03,2.8767590e+04,2.6246975e+01,2.4700862e+02,1.2000000e+01,0.0000000e+00,8.2068231e+02,8.2021796e+02,5.6616630e-04,1.2812561e-02
1.5199512e+01,1.5854328e+00,2.0517085e+03,2.8769641e+04,2.6247021e+01,2.4703487e+02,1.2000000e+01,0.0000000e+00,8.2068341e+02,8.2021936e+02,5.6580198e-04,1.2804316e-02
1.5200513e+01,1.5853151e+00,2.0517112e+03,2.8771691e+04,2.6247066e+01,2.4706111e+02,1.2000000e+01,0.0000000e+00,8.2068451e+02,8.2022076e+02,5.6536496e-04,1.2794427e-02
1.5201513e+01,1.5851978e+00,2.0517139e+03,2.8773742e+04,2.6247112e+01,2.4708736e+02,1.2000000e+01,0.0000000e+00,8.2068555e+02,8.2022223e+02,5.6485529e-04,1.2782895e-02
1.5202514e+01,1.5850811e+00,2.0517166e+03,2.8775793e+04,2.6247158e+01,2.4711360e+02,1.2000000e+01,0.0000000e+00,8.2068665e+02,8.2022363e+02,5.6449097e-04,1.2774653e-02
1.5203514e+01,1.5849648e+00,2.0517192e+03,2.8777844e+04,2.6247204e+01,2.4713985e+02,1.2000000e+01,0.0000000e+00,8.2068768e+02,8.2022510e+02,5.6398130e-04,1.2763119e-02
1.5204515e+01,1.5848488e+00,2.0517219e+03,2.8779895e+04,2.6247250e+01,2.4716609e+02,1.2000000e+01,0.0000000e+00,8.2068878e+02,8.2022650e+02,5.6361698e-04,1.2754876e-02
1.5205515e+01,1.5847328e+00,2.0517246e+03,2.8781945e+04,2.6247295e+01,2.4719234e+02,1.2000000e+01,0.0000000e+00,8.2068988e+02,8.2022797e+02,5.6318002e-04,1.2744988e-02
1.5206515e+01,1.5846170e+00,2.0517273e+03,2.8783996e+04,2.6247341e+01,2.4721858e+02,1.2000000e+01,0.0000000e+00,8.2069092e+02,8.2022937e+02,5.6267035e-04,1.2733457e-02
1.5207516e+01,1.5845020e+00,2.0517300e+03,2.8786047e+04,2.6247387e+01,2.4724483e+02,1.2000000e+01,0.0000000e+00,8.2069202e+02,8.2023077e+02,5.6230603e-04,1.2725213e-02
1.5208516e+01,1.5843872e+00,2.0517327e+03,2.8788098e+04,2.6247433e+01,2.4727107e+02,1.2000000e+01,0.0000000e+00,8.2069305e+02,8.2023224e+02,5.6179636e-04,1.2713681e-02
1.5209517e+01,1.5842727e+00,2.0517354e+03,2.8790148e+04,2.6247478e+01,2.4729732e+02,1.2000000e+01,0.0000000e+00,8.2069415e+02,8.2023364e+02,5.6143204e-04,1.2705437e-02
1.5210517e+01,1.5841587e+00,2.0517380e+03,2.8792199e+04,2.6247524e+01,2.4732356e+02,1.2000000e+01,0.0000000e+00,8.2069525e+02,8.2023511e+02,5.6099507e-04,1.2695550e-02
1.5211517e+01,1.5840442e+00,2.0517407e+03,2.8794250e+04,2.6247570e+01,2.4734981e+02,1.2000000e+01,0.0000000e+00,8.2069629e+02,8.2023651e+02,5.6055805e-04,1.2685660e-02
1.5212518e+01,1.5839301e+00,2.0517434e+03,2.8796301e+04,2.6247616e+01,2.4737605e+02,1.2000000e+01,0.0000000e+00,8.2069739e+02,8.2023798e+02,5.6012109e-04,1.2675773e-02
1.5213518e+01,1.5838163e+00,2.0517461e+03,2.8798352e+04,2.6247662e+01,2.4740230e+02,1.2000000e+01,0.0000000e+00,8.2069843e+02,8.2023938e+02,5.5961142e-04,1.2664241e-02
1.5214519e+01,1.5837028e+00,2.0517488e+03,2.8800402e+04,2.6247707e+01,2.4742854e+02,1.2000000e+01,0.0000000e+00,8.2069952e+02,8.2024084e+02,5.5924716e-04,1.2656000e-02
1.5215519e+01,1.5835897e+00,2.0517515e+03,2.8802453e+04,2.6247753e+01,2.4745479e+02,1.2000000e+01,0.0000000e+00,8.2070062e+02,8.2024225e+02,5.5881013e-04,1.2646111e-02
1.5216519e+01,1.5834765e+00,2.0517542e+03,2.8804504e+04,2.6247799e+01,2.4748103e+02,1.2000000e+01,0.0000000e+00,8.2070166e+02,8.2024365e+02,5.5837317e-04,1.2636223e-02
1.5217520e+01,1.5833634e+00,2.0517568e+03,2.8806555e+04,2.6247845e+01,2.4750728e+02,1.2000000e+01,0.0000000e+00,8.2070276e+02,8.2024512e+02,5.5793620e-04,1.2626335e-02
1.5218520e+01,1.5832505e+00,2.0517595e+03,2.8808605e+04,2.6247890e+01,2.4753352e+02,1.2000000e+01,0.0000000e+00,8.2070380e+02,8.2024652e+02,5.5749924e-04,1.2616448e-02
1.5219521e+01,1.5831380e+00,2.0517622e+03,2.8810658e+04,2.6247936e+01,2.4755977e+02,1.2000000e+01,0.0000000e+00,8.2070490e+02,8.2024799e+02,5.5706227e-04,1.2606561e-02
1.5220521e+01,1.5830255e+00,2.0517649e+03,2.8812711e+04,2.6247982e+01,2.4758601e+02,1.2000000e+01,0.0000000e+00,8.2070599e+02,8.2024939e+02,5.5662531e-04,1.2596674e-02
1.5221521e+01,1.5829133e+00,2.0517676e+03,2.8814764e+04,2.6248028e+01,2.4761226e+02,1.2000000e+01,0.0000000e+00,8.2070703e+02,8.2025085e+02,5.5618834e-04,1.2586785e-02
1.5222522e+01,1.5828013e+00,2.0517703e+03,2.8816816e+04,2.6248074e+01,2.4763850e+02,1.2000000e+01,0.0000000e+00,8.2070813e+02,8.2025226e+02,5.5575138e-04,1.2576899e-02
1.5223522e+01,1.5826892e+00,2.0517729e+03,2.8818869e+04,2.6248119e+01,2.4766475e+02,1.2000000e+01,0.0000000e+00,8.2070917e+02,8.2025366e+02,5.5531436e-04,1.2567010e-02
1.5224523e+01,1.5825772e+00,2.0517756e+03,2.8820922e+04,2.6248165e+01,2.4769099e+02,1.2000000e+01,0.0000000e+00,8.2071027e+02,8.2025513e+02,5.5487739e-04,1.2557124e-02
1.5225523e+01,1.5824653e+00,2.0517783e+03,2.8822975e+04,2.6248211e+01,2.4771724e+02,1.2000000e+01,0.0000000e+00,8.2071136e+02,8.2025653e+02,5.5444048e-04,1.2547236e-02
1.5226523e+01,1.5823537e+00,2.0517810e+03,2.8825027e+04,2.6248257e+01,2.4774348e+02,1.2000000e+01,0.0000000e+00,8.2071240e+02,8.2025800e+02,5.5400352e-04,1.2537350e-02
1.5227524e+01,1.5822421e+00,2.0517837e+03,2.8827080e+04,2.6248302e+01,2.4776973e+02,1.2000000e+01,0.0000000e+00,8.2071350e+02,8.2025940e+02,5.5356656e-04,1.2527462e-02
1.5228524e+01,1.5821309e+00,2.0517864e+03,2.8829133e+04,2.6248348e+01,2.4779597e+02,1.2000000e+01,0.0000000e+00,8.2071454e+02,8.2026086e+02,5.5312959e-04,1.2517575e-02
1.5229525e+01,1.5820193e+00,2.0517891e+03,2.8831186e+04,2.6248394e+01,2.4782222e+02,1.2000000e+01,0.0000000e+00,8.2071564e+02,8.2026227e+02,5.5269263e-04,1.2507686e-02
1.5230525e+01,1.5819081e+00,2.0517917e+03,2.8833238e+04,2.6248440e+01,2.4784846e+02,1.2000000e+01,0.0000000e+00,8.2071674e+02,8.2026373e+02,5.5232830e-04,1.2499444e-02
1.5231525e+01,1.5817969e+00,2.0517944e+03,2.8835291e+04,2.6248486e+01,2.4787471e+02,1.2000000e+01,0.0000000e+00,8.2071777e+02,8.2026514e+02,5.5181870e-04,1.2487913e-02
1.5232526e+01,1.5816859e+00,2.0517971e+03,2.8837344e+04,2.6248531e+01,2.4790096e+02,1.2000000e+01,0.0000000e+00,8.2071887e+02,8.2026654e+02,5.5138179e-04,1.2478027e-02
1.5233526e+01,1.5815749e+00,2.0517998e+03,2.8839396e+04,2.6248577e+01,2.4792720e+02,1.2000000e+01,0.0000000e+00,8.2071991e+02,8.2026801e+02,5.5094482e-04,1.2468140e-02
1.5234527e+01,1.5814639e+00,2.0518025e+03,2.8841449e+04,2.6248623e+01,2.4795345e+02,1.2000000e+01,0.0000000e+00,8.2072101e+02,8.2026941e+02,5.5050786e-04,1.2458253e-02
1.5235527e+01,1.5813529e+00,2.0518052e+03,2.8843502e+04,2.6248669e+01,2.4797969e+02,1.2000000e+01,0.0000000e+00,8.2072211e+02,8.2027087e+02,5.5014360e-04,1.2450010e-02
1.5236527e+01,1.5812420e+00,2.0518079e+03,2.8845555e+04,2.6248714e+01,2.4800594e+02,1.2000000e+01,0.0000000e+00,8.2072314e+02,8.2027228e+02,5.4963399e-04,1.2438479e-02
1.5237528e+01,1.5811313e+00,2.0518105e+03,2.8847607e+04,2.6248760e+01,2.4803218e+02,1.2000000e+01,0.0000000e+00,8.2072424e+02,8.2027374e+02,5.4926967e-04,1.2430236e-02
1.5238528e+01,1.5810207e+00,2.0518132e+03,2.8849660e+04,2.6248806e+01,2.4805843e+02,1.2000000e+01,0.0000000e+00,8.2072528e+02,8.2027515e+02,5.4876006e-04,1.2418704e-02
1.5239529e+01,1.5809101e+00,2.0518159e+03,2.8851713e+04,2.6248852e+01,2.4808467e+02,1.2000000e+01,0.0000000e+00,8.2072638e+02,8.2027655e+02,5.4832315e-04,1.2408817e-02
1.5240529e+01,1.5807998e+00,2.0518186e+03,2.8853766e+04,2.6248898e+01,2.4811092e+02,1.2000000e+01,0.0000000e+00,8.2072748e+02,8.2027802e+02,5.4795889e-04,1.2400574e-02
1.5241529e+01,1.5806892e+00,2.0518213e+03,2.8855818e+04,2.6248943e+01,2.4813716e+02,1.2000000e+01,0.0000000e+00,8.2072852e+02,8.2027942e+02,5.4744928e-04,1.2389043e-02
1.5242530e+01,1.5805786e+00,2.0518240e+03,2.8857871e+04,2.6248989e+01,2.4816341e+02,1.2000000e+01,0.0000000e+00,8.2072961e+02,8.2028088e+02,5.4708502e-04,1.2380801e-02
1.5243530e+01,1.5804683e+00,2.0518267e+03,2.8859924e+04,2.6249035e+01,2.4818965e+02,1.2000000e+01,0.0000000e+00,8.2073065e+02,8.2028229e+02,5.4657541e-04,1.2369270e-02
1.5244531e+01,1.5803580e+00,2.0518293e+03,2.8861977e+04,2.6249081e+01,2.4821590e+02,1.2000000e+01,0.0000000e+00,8.2073175e+02,8.2028375e+02,5.4621114e-04,1.2361027e-02
1.5245531e+01,1.5802478e+00,2.0518320e+03,2.8864029e+04,2.6249125e+01,2.4824214e+02,1.2000000e+01,0.0000000e+00,8.2073285e+02,8.2028510e+02,5.4584688e-04,1.2352785e-02
1.5246531e+01,1.5801377e+00,2.0518347e+03,2.8866082e+04,2.6249168e+01,2.4826839e+02,1.2000000e+01,0.0000000e+00,8.2073389e+02,8.2028650e+02,5.4540997e-04,1.2342900e-02
1.5247532e+01,1.5800277e+00,2.0518374e+03,2.8868135e+04,2.6249212e+01,2.4829463e+02,1.2000000e+01,0.0000000e+00,8.2073499e+02,8.2028784e+02,5.4511841e-04,1.2336303e-02
1.5248532e+01,1.5799174e+00,2.0518401e+03,2.8870188e+04,2.6249256e+01,2.4832088e+02,1.2000000e+01,0.0000000e+00,8.2073602e+02,8.2028925e+02,5.4468156e-04,1.2326417e-02
1.5249533e+01,1.5798072e+00,2.0518428e+03,2.8872240e+04,2.6249300e+01,2.4834712e+02,1.2000000e+01,0.0000000e+00,8.2073712e+02,8.2029059e+02,5.4439000e-04,1.2319819e-02
1.5250533e+01,1.5796971e+00,2.0518455e+03,2.8874293e+04,2.6249344e+01,2.4837337e+02,1.2000000e+01,0.0000000e+00,8.2073822e+02,8.2029193e+02,5.4402574e-04,1.2311577e-02
1.5251534e+01,1.5795871e+00,2.0518481e+03,2.8876346e+04,2.6249388e+01,2.4839961e+02,1.2000000e+01,0.0000000e+00,8.2073926e+02,8.2029333e+02,5.4358889e-04,1.2301693e-02
1.5252534e+01,1.5794771e+00,2.0518508e+03,2.8878398e+04,2.6249432e+01,2.4842586e+02,1.2000000e+01,0.0000000e+00,8.2074036e+02,8.2029468e+02,5.4329733e-04,1.2295097e-02
1.5253534e+01,1.5793674e+00,2.0518535e+03,2.8880451e+04,2.6249475e+01,2.4845210e+02,1.2000000e+01,0.0000000e+00,8.2074139e+02,8.2029608e+02,5.4286042e-04,1.2285208e-02
1.5254535e+01,1.5792574e+00,2.0518562e+03,2.8882504e+04,2.6249519e+01,2.4847835e+02,1.2000000e+01,0.0000000e+00,8.2074249e+02,8.2029742e+02,5.4256886e-04,1.2278611e-02
1.5255535e+01,1.5791473e+00,2.0518589e+03,2.8884557e+04,2.6249563e+01,2.4850459e+02,1.2000000e+01,0.0000000e+00,8.2074359e+02,8.2029883e+02,5.4220465e-04,1.2270371e-02
1.5256536e+01,1.5790373e+00,2.0518616e+03,2.8886609e+04,2.6249607e+01,2.4853084e+02,1.2000000e+01,0.0000000e+00,8.2074463e+02,8.2030017e+02,5.4184045e-04,1.2262130e-02
1.5257536e+01,1.5789276e+00,2.0518643e+03,2.8888662e+04,2.6249651e+01,2.4855708e+02,1.2000000e+01,0.0000000e+00,8.2074573e+02,8.2030157e+02,5.4147624e-04,1.2253889e-02
1.5258536e+01,1.5788180e+00,2.0518669e+03,2.8890715e+04,2.6249695e+01,2.4858333e+02,1.2000000e+01,0.0000000e+00,8.2074677e+02,8.2030292e+02,5.4103934e-04,1.2244003e-02
1.5259537e+01,1.5787083e+00,2.0518696e+03,2.8892768e+04,2.6249739e+01,2.4860957e+02,1.2000000e+01,0.0000000e+00,8.2074786e+02,8.2030432e+02,5.4074783e-04,1.2237406e-02
1.5260537e+01,1.5785983e+00,2.0518723e+03,2.8894820e+04,2.6249783e+01,2.4863582e+02,1.2000000e+01,0.0000000e+00,8.2074896e+02,8.2030566e+02,5.4038357e-04,1.2229164e-02
1.5261538e+01,1.5784882e+00,2.0518750e+03,2.8896873e+04,2.6249826e+01,2.4866206e+02,1.2000000e+01,0.0000000e+00,8.2075000e+02,8.2030701e+02,5.4001936e-04,1.2220923e-02
1.5262538e+01,1.5783786e+00,2.0518777e+03,2.8898926e+04,2.6249870e+01,2.4868831e+02,1.2000000e+01,0.0000000e+00,8.2075110e+02,8.2030841e+02,5.3965516e-04,1.2212683e-02
1.5263538e+01,1.5782689e+00,2.0518804e+03,2.8900979e+04,2.6249914e+01,2.4871455e+02,1.2000000e+01,0.0000000e+00,8.2075214e+02,8.2030975e+02,5.3929095e-04,1.2204441e-02
1.5264539e+01,1.5781592e+00,2.0518831e+03,2.8903031e+04,2.6249958e+01,2.4874080e+02,1.2000000e+01,0.0000000e+00,8.2075323e+02,8.2031116e+02,5.3892675e-04,1.2196199e-02
1.5265539e+01,1.5780495e+00,2.0518857e+03,2.8905084e+04,2.6250002e+01,2.4876704e+02,1.2000000e+01,0.0000000e+00,8.2075433e+02,8.2031250e+02,5.3856254e-04,1.2187959e-02
1.5266540e+01,1.5779399e+00,2.0518884e+03,2.8907137e+04,2.6250046e+01,2.4879329e+02,1.2000000e+01,0.0000000e+00,8.2075537e+02,8.2031390e+02,5.3819834e-04,1.2179718e-02
1.5267540e+01,1.5778302e+00,2.0518911e+03,2.8909189e+04,2.6250090e+01,2.4881953e+02,1.2000000e+01,0.0000000e+00,8.2075647e+02,8.2031525e+02,5.3783413e-04,1.2171478e-02
1.5268540e+01,1.5777205e+00,2.0518938e+03,2.8911242e+04,2.6250134e+01,2.4884578e+02,1.2000000e+01,0.0000000e+00,8.2075751e+02,8.2031665e+02,5.3746992e-04,1.2163235e-02
1.5269541e+01,1.5776109e+00,2.0518965e+03,2.8913295e+04,2.6250177e+01,2.4887202e+02,1.2000000e+01,0.0000000e+00,8.2075861e+02,8.2031799e+02,5.3710572e-04,1.2154994e-02
1.5270541e+01,1.5775012e+00,2.0518992e+03,2.8915348e+04,2.6250221e+01,2.4889827e+02,1.2000000e+01,0.0000000e+00,8.2075970e+02,8.2031940e+02,5.3681422e-04,1.2148399e-02
1.5271542e+01,1.5773919e+00,2.0519019e+03,2.8917400e+04,2.6250265e+01,2.4892451e+02,1.2000000e+01,0.0000000e+00,8.2076074e+02,8.2032074e+02,5.3637737e-04,1.2138513e-02
1.5272542e+01,1.5772822e+00,2.0519045e+03,2.8919453e+04,2.6250309e+01,2.4895076e+02,1.2000000e+01,0.0000000e+00,8.2076184e+02,8.2032214e+02,5.3601316e-04,1.2130274e-02
1.5273542e+01,1.5771725e+00,2.0519072e+03,2.8921506e+04,2.6250353e+01,2.4897701e+02,1.2000000e+01,0.0000000e+00,8.2076288e+02,8.2032349e+02,5.3564896e-04,1.2122031e-02
1.5274543e+01,1.5770628e+00,2.0519099e+03,2.8923559e+04,2.6250397e+01,2.4900325e+02,1.2000000e+01,0.0000000e+00,8.2076398e+02,8.2032483e+02,5.3528475e-04,1.2113790e-02
1.5275543e+01,1.5769532e+00,2.0519126e+03,2.8925611e+04,2.6250441e+01,2.4902950e+02,1.2000000e+01,0.0000000e+00,8.2076508e+02,8.2032623e+02,5.3499325e-04,1.2107195e-02
1.5276544e+01,1.5768439e+00,2.0519153e+03,2.8927664e+04,2.6250484e+01,2.4905574e+02,1.2000000e+01,0.0000000e+00,8.2076611e+02,8.2032758e+02,5.3455640e-04,1.2097309e-02
1.5277544e+01,1.5767345e+00,2.0519180e+03,2.8929717e+04,2.6250528e+01,2.4908199e+02,1.2000000e+01,0.0000000e+00,8.2076721e+02,8.2032898e+02,5.3419219e-04,1.2089068e-02
1.5278544e+01,1.5766249e+00,2.0519207e+03,2.8931770e+04,2.6250572e+01,2.4910823e+02,1.2000000e+01,0.0000000e+00,8.2076825e+02,8.2033032e+02,5.3382799e-04,1.2080828e-02
1.5279545e+01,1.5765152e+00,2.0519233e+03,2.8933822e+04,2.6250616e+01,2.4913448e+02,1.2000000e+01,0.0000000e+00,8.2076935e+02,8.2033173e+02,5.3346378e-04,1.2072586e-02
1.5280545e+01,1.5764055e+00,2.0519260e+03,2.8935875e+04,2.6250660e+01,2.4916072e+02,1.2000000e+01,0.0000000e+00,8.2077045e+02,8.2033307e+02,5.3317228e-04,1.2065991e-02
1.5281546e+01,1.5762962e+00,2.0519287e+03,2.8937928e+04,2.6250704e+01,2.4918697e+02,1.2000000e+01,0.0000000e+00,8.2077148e+02,8.2033447e+02,5.3273543e-04,1.2056106e-02
1.5282546e+01,1.5761869e+00,2.0519314e+03,2.8939980e+04,2.6250748e+01,2.4921321e+02,1.2000000e+01,0.0000000e+00,8.2077258e+02,8.2033582e+02,5.3244393e-04,1.2049509e-02
1.5283546e+01,1.5760776e+00,2.0519341e+03,2.8942033e+04,2.6250792e+01,2.4923946e+02,1.2000000e+01,0.0000000e+00,8.2077362e+02,8.2033722e+02,5.3200708e-04,1.2039625e-02
1.5284547e+01,1.5759679e+00,2.0519368e+03,2.8944086e+04,2.6250835e+01,2.4926570e+02,1.2000000e+01,0.0000000e+00,8.2077472e+02,8.2033856e+02,5.3164287e-04,1.2031383e-02
1.5285547e+01,1.5758582e+00,2.0519395e+03,2.8946139e+04,2.6250879e+01,2.4929195e+02,1.2000000e+01,0.0000000e+00,8.2077582e+02,8.2033997e+02,5.3135137e-04,1.2024786e-02
1.5286548e+01,1.5757489e+00,2.0519421e+03,2.8948191e+04,2.6250923e+01,2.4931819e+02,1.2000000e+01,0.0000000e+00,8.2077686e+02,8.2034131e+02,5.3091452e-04,1.2014902e-02
1.5287548e+01,1.5756396e+00,2.0519448e+03,2.8950244e+04,2.6250967e+01,2.4934444e+02,1.2000000e+01,0.0000000e+00,8.2077795e+02,8.2034265e+02,5.3062302e-04,1.2008306e-02
1.5288548e+01,1.5755303e+00,2.0519475e+03,2.8952297e+04,2.6251011e+01,2.4937068e+02,1.2000000e+01,0.0000000e+00,8.2077899e+02,8.2034406e+02,5.3018617e-04,1.1998422e-02
1.5289549e+01,1.5754210e+00,2.0519502e+03,2.8954350e+04,2.6251055e+01,2.4939693e+02,1.2000000e+01,0.0000000e+00,8.2078009e+02,8.2034540e+02,5.2989466e-04,1.1991826e-02
1.5290549e+01,1.5753113e+00,2.0519529e+03,2.8956402e+04,2.6251099e+01,2.4942317e+02,1.2000000e+01,0.0000000e+00,8.2078119e+02,8.2034680e+02,5.2953046e-04,1.1983583e-02
1.5291550e+01,1.5752016e+00,2.0519556e+03,2.8958455e+04,2.6251143e+01,2.4944942e+02,1.2000000e+01,0.0000000e+00,8.2078223e+02,8.2034814e+02,5.2909367e-04,1.1973700e-02
1.5292550e+01,1.5750923e+00,2.0519583e+03,2.8960508e+04,2.6251186e+01,2.4947566e+02,1.2000000e+01,0.0000000e+00,8.2078333e+02,8.2034955e+02,5.2880211e-04,1.1967103e-02
1.5293550e+01,1.5749830e+00,2.0519609e+03,2.8962561e+04,2.6251230e+01,2.4950191e+02,1.2000000e+01,0.0000000e+00,8.2078436e+02,8.2035089e+02,5.2836532e-04,1.1957220e-02
1.5294551e+01,1.5748737e+00,2.0519636e+03,2.8964613e+04,2.6251274e+01,2.4952815e+02,1.2000000e+01,0.0000000e+00,8.2078546e+02,8.2035229e+02,5.2807381e-04,1.1950623e-02
1.5295551e+01,1.5747644e+00,2.0519663e+03,2.8966666e+04,2.6251318e+01,2.4955440e+02,1.2000000e+01,0.0000000e+00,8.2078656e+02,8.2035364e+02,5.2770961e-04,1.1942381e-02
1.5296552e+01,1.5746547e+00,2.0519690e+03,2.8968719e+04,2.6251362e+01,2.4958064e+02,1.2000000e+01,0.0000000e+00,8.2078760e+02,8.2035504e+02,5.2727282e-04,1.1932500e-02
1.5297552e+01,1.5745454e+00,2.0519717e+03,2.8970771e+04,2.6251406e+01,2.4960689e+02,1.2000000e+01,0.0000000e+00,8.2078870e+02,8.2035638e+02,5.2698131e-04,1.1925902e-02
1.5298553e+01,1.5744361e+00,2.0519744e+03,2.8972824e+04,2.6251450e+01,2.4963313e+02,1.2000000e+01,0.0000000e+00,8.2078973e+02,8.2035779e+02,5.2654446e-04,1.1916017e-02
1.5299553e+01,1.5743268e+00,2.0519771e+03,2.8974877e+04,2.6251493e+01,2.4965938e+02,1.2000000e+01,0.0000000e+00,8.2079083e+02,8.2035913e+02,5.2625296e-04,1.1909422e-02
1.5300553e+01,1.5742174e+00,2.0519797e+03,2.8976930e+04,2.6251537e+01,2.4968562e+02,1.2000000e+01,0.0000000e+00,8.2079193e+02,8.2036047e+02,5.2588881e-04,1.1901181e-02
1.5301554e+01,1.5741081e+00,2.0519824e+03,2.8978982e+04,2.6251581e+01,2.4971187e+02,1.2000000e+01,0.0000000e+00,8.2079297e+02,8.2036188e+02,5.2552467e-04,1.1892941e-02
1.5302554e+01,1.5739985e+00,2.0519851e+03,2.8981035e+04,2.6251625e+01,2.4973811e+02,1.2000000e+01,0.0000000e+00,8.2079407e+02,8.2036322e+02,5.2516046e-04,1.1884701e-02
1.5303555e+01,1.5738891e+00,2.0519878e+03,2.8983088e+04,2.6251669e+01,2.4976436e+02,1.2000000e+01,0.0000000e+00,8.2079510e+02,8.2036462e+02,5.2472367e-04,1.1874816e-02
1.5304555e+01,1.5737798e+00,2.0519905e+03,2.8985141e+04,2.6251713e+01,2.4979060e+02,1.2000000e+01,0.0000000e+00,8.2079620e+02,8.2036597e+02,5.2443217e-04,1.1868221e-02
